Id,Category
4478,autotassare+V
4479,imbottigliare+V
4480,comprovare+V
4481,accordare+V
4482,contemplare+V
4483,inalberare+V
4484,pressappochis+V
4485,ciancicare+V
4486,affluire+V
4487,comunicare+V
4488,colorire+V
4489,riacchiappare+V
4490,dedicare+V
4491,suddividare+V
4492,esilarastre+N
4493,appassionavre+N
4494,costituire+V
4495,scalzar+N
4496,attrezzare+V
4497,intossicare+V
4498,supplire+A
4499,narratore+A
4500,trombare+V
4501,presentire+V
4502,patinare+V
4503,timbrare+A
4504,appigliare+V
4505,cinghialesc+A
4506,foracchiare+V
4507,scarrucolare+V
4508,indebolere+V
4509,rifriggre+V
4510,seppellirebbero+N
4511,mordere+V
4512,intorbidare+V
4513,scattre+V
4514,ionizzare+V
4515,interpore+V
4516,sgroppare+V
4517,longitudina+N
4518,tamponre+V
4519,acciaiare+V
4520,decurtare+V
4521,intiepidire+V
4522,bronrre+V
4523,appestare+V
4524,vinificare+V
4525,ingigantire+V
4526,indeterminatre+N
4527,programmare+V
4528,incuneare+V
4529,imbrancare+V
4530,atterrare+V
4531,deprimare+V
4532,agrodolcia+N
4533,scarseggiare+V
4534,introvabile+A
4535,discare+V
4536,fluidificare+V
4537,tappezzare+V
4538,vinicolere+V
4539,principaere+V
4540,rivendicavamore+N
4541,reciprocare+V
4542,soffondire+A
4543,taurinoare+N
4544,insigire+A
4545,seghettare+V
4546,forsennatre+N
4547,rincresre+V
4548,ravvolgre+A
4549,adontare+V
4550,notare+V
4551,beatificare+V
4552,rinzaffare+A
4553,simulre+V
4554,autoironizzare+V
4555,frigre+V
4556,ingelosre+V
4557,travisare+V
4558,commensurare+V
4559,ricre+V
4560,tratteggiare+V
4561,rabbercare+V
4562,sminuzzare+V
4563,ingurgitare+V
4564,vetrioleggiatre+N
4565,ribadare+V
4566,assenta+N
4567,mitridatizzare+V
4568,co-produe+V
4569,nebbione+N
4570,cardare+V
4571,degenerare+V
4572,avallare+V
4573,germogliare+V
4574,suffragare+A
4575,frollare+V
4576,calmierare+A
4577,giungiare+V
4578,straziare+V
4579,sbarazzare+V
4580,esterificare+V
4581,esagessere+V
4582,disimpegnare+V
4583,palliare+V
4584,cresre+V
4585,rigre+V
4586,debilitatre+N
4587,ammaglire+V
4588,espettore+V
4589,propinare+V
4590,fluidificare+V
4591,soprannominandore+N
4592,accertare+V
4593,obliterare+V
4594,bianchire+V
4595,autososteare+V
4596,smussare+V
4597,gracidare+V
4598,poeticizzre+V
4599,ragguagliare+V
4600,propalre+V
4601,burocratizzare+V
4602,accalappiare+V
4603,squassre+V
4604,sostare+V
4605,alzandore+N
4606,insospettivre+N
4607,politicizzare+V
4608,polarizzare+V
4609,incuneare+V
4610,meritocratico+A
4611,annodare+V
4612,professionalizzare+A
4613,risarci+V
4614,autovalutare+V
4615,destreggiare+V
4616,angariare+V
4617,inscrivare+V
4618,sprigionre+V
4619,crogiuolare+V
4620,strillare+V
4621,denudare+A
4622,smussare+V
4623,maggiorare+V
4624,orchestr+N
4625,intramezzare+V
4626,suppoe+V
4627,duare+V
4628,incruscire+V
4629,pontificare+V
4630,filosofeggiare+V
4631,pioveo+V
4632,bandire+A
4633,procuare+V
4634,squartare+V
4635,disidratare+V
4636,nobilitar+N
4637,tacitare+V
4638,autodiagnosticare+V
4639,sudare+V
4640,sminare+V
4641,reciprocare+V
4642,rimestare+V
4643,frusrre+V
4644,sventagliare+V
4645,ammaininoare+N
4646,deviare+V
4647,premett+V
4648,sgambatura+N
4649,intacre+V
4650,fresare+V
4651,incistare+V
4652,tostare+V
4653,lapidare+V
4654,sottorappresentare+V
4655,pizzicottare+V
4656,enunciar+N
4657,passare+V
4658,periodizzre+V
4659,processare+V
4660,detrarre+V
4661,inutilizzare+V
4662,appollaiare+V
4663,debbiare+V
4664,scorrazz+V
4665,sopportare+V
4666,irreggimentre+V
4667,ricomprare+V
4668,resinoare+N
4669,aerobico+N
4670,caccia-bombardier+A
4671,presuppoire+V
4672,iattur+N
4673,sonnecchiare+V
4674,cappottare+A
4675,cubare+V
4676,imprigionare+V
4677,debilitare+V
4678,ripentire+V
4679,sbiancare+V
4680,avviare+V
4681,lastricare+V
4682,immigrare+V
4683,illeggiadrire+N
4684,meravigliare+A
4685,spossare+V
4686,rima+V
4687,ripromettre+V
4688,intossicare+V
4689,rassegnazion+N
4690,trapanare+V
4691,provincializzare+V
4692,precre+V
4693,deburocratizzare+V
4694,trasformare+V
4695,network+N
4696,verificare+A
4697,compenetere+V
4698,schidioare+V
4699,incoroare+V
4700,congestionatre+N
4701,raccapricciare+V
4702,roteavatre+N
4703,beccare+V
4704,dissequestro+N
4705,amnistiare+V
4706,mordicchare+V
4707,appuntare+V
4708,crollare+V
4709,macchinare+V
4710,discolpare+V
4711,ingaggiare+V
4712,esteuropea+N
4713,contitolare+V
4714,ballottare+V
4715,disgelatore+N
4716,dissecare+V
4717,slattare+V
4718,confinare+V
4719,pugnalinoare+N
4720,salaro+N
4721,adontare+V
4722,beatificare+V
4723,soleggiare+V
4724,sfalsare+V
4725,dimissionavre+N
4726,sfrenare+V
4727,respinsa+N
4728,adunare+A
4729,riacquistare+V
4730,adeguastre+N
4731,serpere+V
4732,scappellare+V
4733,volgare+V
4734,sfaccendantre+N
4735,escresre+V
4736,tallonar+N
4737,svenire+V
4738,conglomerar+V
4739,attorre+V
4740,lamentazione+N
4741,disinfiammare+V
4742,partecipre+V
4743,propiziar+N
4744,delibare+V
4745,rimodellare+V
4746,zampillre+V
4747,rotere+V
4748,sorveare+V
4749,animal+N
4750,sghignazzare+V
4751,decantare+V
4752,allucinare+A
4753,accoccolare+V
4754,strombettare+V
4755,cifrario+N
4756,sorvegliare+V
4757,pensierinoare+N
4758,scaturi+V
4759,rotar+N
4760,implossere+V
4761,vestiaro+N
4762,geminare+V
4763,ionizzare+V
4764,scompartire+A
4765,prepar+N
4766,impalcare+N
4767,acchiappare+V
4768,intrallazzare+A
4769,fruttare+V
4770,poare+V
4771,esagerare+V
4772,spruzzare+V
4773,accertare+V
4774,deregolamentare+V
4775,riadeguare+V
4776,rosicare+V
4777,rafforzativo+A
4778,tracimare+V
4779,dichiarare+V
4780,scopiazzare+V
4781,profumare+A
4782,imbottigliavore+N
4783,basculare+V
4784,offico+N
4785,imbroncire+V
4786,accompagnamento+N
4787,discaciare+V
4788,fetale+N
4789,commentare+V
4790,appezzare+V
4791,linear+N
4792,delegittimare+V
4793,rescind+V
4794,cigolare+V
4795,impratichire+V
4796,spiatre+N
4797,autoreplicare+V
4798,autoinflire+V
4799,annoverare+V
4800,strafottare+V
4801,empire+V
4802,squilibravatre+N
4803,discaciare+V
4804,novantesimo+A
4805,istituzionalizzare+V
4806,strombettare+V
4807,riconfrontare+V
4808,richiamavore+N
4809,procedre+V
4810,ambientatre+N
4811,rincoglioni+V
4812,ricomprare+V
4813,tassare+V
4814,costeggare+V
4815,sviscessere+V
4816,vagare+V
4817,scovare+V
4818,imbare+V
4819,soffrire+V
4820,comprendere+V
4821,intuere+V
4822,schioccar+V
4823,ridisegare+V
4824,spersonalizzare+V
4825,autoassolvere+V
4826,anti-olimpiado+A
4827,sbozzare+V
4828,gruppare+V
4829,assecondare+V
4830,robotizzare+V
4831,decriminalizzare+V
4832,rattrappa+N
4833,brasare+V
4834,restaurare+V
4835,riamare+V
4836,legittimire+V
4837,molare+V
4838,tosare+V
4839,mistire+V
4840,attruppare+V
4841,reputare+V
4842,ispezioare+V
4843,derivare+V
4844,boria+N
4845,prevaricare+V
4846,teorizzare+V
4847,ravvoltolare+V
4848,jugoslare+V
4849,potre+V
4850,sostentare+V
4851,vetrioleggiare+V
4852,intuire+V
4853,telelavore+V
4854,rafforzare+V
4855,dichiarare+V
4856,gridare+V
4857,intossichinoare+N
4858,tamponare+V
4859,conclusire+V
4860,maxiaumento+N
4861,co-preare+V
4862,pendolavatre+N
4863,satollare+V
4864,ammutolivo+N
4865,flu+V
4866,imbrillantinre+V
4867,strumentare+V
4868,sceverare+V
4869,rompre+V
4870,significare+A
4871,rachitico+A
4872,recire+A
4873,arrogare+V
4874,attivare+V
4875,satollavatre+N
4876,girovagare+V
4877,ghermre+V
4878,sottovalutare+V
4879,idratare+V
4880,tacitatore+N
4881,avvelenator+N
4882,oblinoare+N
4883,sganrre+V
4884,istituzionalizzare+V
4885,separare+V
4886,commissariare+V
4887,spagliare+V
4888,vagare+V
4889,scartabellare+V
4890,offendre+V
4891,sbatacchiare+V
4892,bulinar+N
4893,giocherellar+N
4894,rintanre+V
4895,affrontare+V
4896,inneggiare+V
4897,impaginare+V
4898,tecnicizzare+V
4899,chiacchierare+V
4900,inamidre+V
4901,ricarico+N
4902,deflagrare+V
4903,ubicare+V
4904,azzoppare+V
4905,canterellre+V
4906,concomitanza+N
4907,frammischiare+V
4908,zoppicare+V
4909,acclimatavamore+N
4910,espettorare+V
4911,incerare+V
4912,stracuiare+V
4913,vacco+N
4914,ricostruire+V
4915,distruzion+N
4916,compi+V
4917,succedre+V
4918,relazionre+V
4919,raggruppare+V
4920,profferi+V
4921,sorvegliavore+N
4922,superpagare+V
4923,ficcare+V
4924,comaro+N
4925,stirare+V
4926,cesoio+N
4927,ammattire+A
4928,immigrinoare+N
4929,cucire+V
4930,graffere+V
4931,dolorare+V
4932,barattare+V
4933,negrigere+V
4934,volturare+V
4935,rispolverare+V
4936,ambientare+V
4937,bombare+V
4938,rimenare+V
4939,valutabil+N
4940,velre+V
4941,affettare+V
4942,irizzare+V
4943,idrogere+V
4944,petrolchimico+A
4945,ordiare+V
4946,ricongiure+A
4947,ferrarist+N
4948,ingravidare+V
4949,ingessare+V
4950,fraseggre+V
4951,stravaccare+V
4952,essiccare+V
4953,rielaborare+V
4954,stanziare+V
4955,sviscerare+V
4956,ereditavamore+N
4957,anchilosar+N
4958,compungiare+V
4959,perquisie+V
4960,bevicchiare+V
4961,autoconvinre+V
4962,florido+N
4963,defaticare+V
4964,trasfrire+V
4965,rispettabile+A
4966,lavoricchiare+V
4967,assaggare+V
4968,rimembssere+V
4969,soggettivare+V
4970,panre+V
4971,eccedre+V
4972,reiterare+V
4973,editare+V
4974,rural+N
4975,capellere+V
4976,correttezz+N
4977,deturpare+V
4978,bisticciatore+N
4979,sopraffare+V
4980,contabilizzre+V
4981,etnologico+N
4982,piroscafare+V
4983,stordire+V
4984,fatturare+V
4985,crollre+V
4986,profilare+A
4987,rattrappre+V
4988,infeudare+V
4989,salinare+V
4990,conclamavore+N
4991,sintonizzatre+N
4992,fieno+N
4993,cagliare+A
4994,registrare+V
4995,immischiare+V
4996,flessibilizzare+V
4997,antiarabo+N
4998,satanismo+N
4999,infiammastre+N
5000,spoetizzatre+N
5001,esulare+V
5002,falsificre+V
5003,invasare+V
5004,interagire+V
5005,ordie+V
5006,compattare+A
5007,pregiudiziale+A
5008,reprimre+V
5009,tombolare+V
5010,ponderare+V
5011,microfilmare+V
5012,ibernare+V
5013,invelenie+V
5014,prediligiare+V
5015,buco+N
5016,decelerare+V
5017,golfare+V
5018,richiamassre+N
5019,prevedere+V
5020,disdegare+V
5021,ghignare+V
5022,officinal+N
5023,sagginare+V
5024,frammettere+V
5025,rimbambre+V
5026,spopolare+V
5027,impaciare+V
5028,benamare+V
5029,autotutelare+V
5030,somire+V
5031,bruciaccare+V
5032,spiattellare+V
5033,inceppare+V
5034,scolare+V
5035,cantare+V
5036,integrare+V
5037,aggrinzare+V
5038,vacare+V
5039,autoprodurre+V
5040,distende+V
5041,catechizzre+V
5042,allre+V
5043,infarcire+V
5044,assurgre+V
5045,imperiare+V
5046,laure+N
5047,nottambulo+N
5048,imbrogliare+V
5049,esorcizzare+A
5050,anti-juventino+N
5051,sbalzre+V
5052,rivendre+V
5053,idrogenare+V
5054,tiberin+N
5055,barbugliare+A
5056,assicurinoare+N
5057,vietare+V
5058,ritagliare+V
5059,dilettare+V
5060,spodestre+V
5061,cripre+V
5062,spodestare+V
5063,vogator+N
5064,digiunare+V
5065,scattare+V
5066,indottriare+V
5067,acclimatarone+N
5068,derubricare+V
5069,rifugare+V
5070,rastrellare+V
5071,disorientinoare+N
5072,affittare+V
5073,tabacchiessere+V
5074,lucrare+V
5075,timingare+V
5076,saporoso+N
5077,scudisciare+V
5078,ripiovere+V
5079,relatore+A
5080,comandatore+N
5081,autoalimentare+V
5082,aggiungre+V
5083,collimare+V
5084,intromettre+V
5085,tavolacco+A
5086,arrotondre+V
5087,rifluire+V
5088,rieducare+V
5089,spolmonare+V
5090,fuocere+V
5091,ospitare+V
5092,demordare+V
5093,stornre+V
5094,imperiare+V
5095,caritatevole+N
5096,stipulare+V
5097,tonfare+V
5098,oscurare+V
5099,bertinottiano+N
5100,sganciare+V
5101,trombare+V
5102,punzecchiare+V
5103,impestatore+N
5104,divisar+N
5105,rubricavamore+N
5106,rabbonie+V
5107,uniformare+V
5108,disincentivare+V
5109,propiare+V
5110,aggrottare+V
5111,fluidificare+V
5112,confinare+A
5113,rimodellare+V
5114,preordinare+V
5115,rinnegare+V
5116,ricorere+V
5117,deburocratizzare+V
5118,svettare+V
5119,destabilizzare+V
5120,echeggiare+V
5121,stagliare+V
5122,immigre+V
5123,accoro+V
5124,screpolare+V
5125,incatramare+V
5126,rimpiare+A
5127,globalizzinare+N
5128,attracrre+V
5129,riassestare+V
5130,autostrangolare+V
5131,dedico+N
5132,incorrere+V
5133,rovistare+V
5134,affittar+V
5135,preoccupare+V
5136,completare+V
5137,ragionevolezz+N
5138,frastagliare+V
5139,rimbambire+V
5140,trasformare+V
5141,svincolavatre+N
5142,giganteggiare+V
5143,frugare+V
5144,incartapecori+V
5145,robotizzare+V
5146,svesti+V
5147,ristare+V
5148,costriere+V
5149,rapprende+V
5150,decorrare+V
5151,appona+N
5152,trascolorastre+N
5153,co-preare+V
5154,osannare+V
5155,spandare+V
5156,argenteri+N
5157,tergiverare+V
5158,ancheggre+V
5159,socchiudare+V
5160,deregolare+A
5161,spasimatore+N
5162,intercorrimere+V
5163,costituzionalizzare+V
5164,basilare+V
5165,abulico+N
5166,citare+V
5167,bianchi+V
5168,strider+N
5169,grattare+V
5170,inoltratre+N
5171,ingrare+V
5172,commesso+N
5173,rimpastre+V
5174,baltico+A
5175,annodare+V
5176,rifluirebber+N
5177,peritare+V
5178,autocensurare+V
5179,impaare+V
5180,teologale+N
5181,aromatizzavamore+N
5182,sbrigare+V
5183,doligere+V
5184,strombettare+V
5185,totalizzare+V
5186,sdottoreggere+V
5187,malversare+A
5188,sobbollere+V
5189,interparlamentare+N
5190,riallungavatre+N
5191,inquisire+V
5192,canto+A
5193,istillare+V
5194,troncare+V
5195,stridre+V
5196,riuscre+V
5197,profanazione+N
5198,essiccare+V
5199,massire+V
5200,immedesimare+V
5201,ricaricare+V
5202,rabbonire+V
5203,impennaccare+V
5204,irridie+V
5205,rissare+V
5206,confluire+V
5207,microspia+N
5208,incrudere+V
5209,rinnovellre+V
5210,malverso+N
5211,antiatomico+A
5212,progenito+A
5213,squarrre+V
5214,modernizzare+V
5215,stano+N
5216,tremuare+V
5217,coprire+V
5218,rimarginare+V
5219,volre+V
5220,rintrare+V
5221,post-comunire+V
5222,servre+V
5223,frisar+N
5224,ospitare+V
5225,stordire+V
5226,rinfacciare+V
5227,furoreggiare+V
5228,inconoscibile+A
5229,sghignazzare+V
5230,ricollegare+V
5231,reprire+V
5232,ammainare+V
5233,rastrellare+V
5234,insospettiròe+N
5235,lusingantre+N
5236,comprore+V
5237,conturbare+A
5238,diliscare+V
5239,schidionare+V
5240,simulare+V
5241,spalmare+V
5242,menzioare+V
5243,abbottoninare+N
5244,segregazionirre+V
5245,grattare+V
5246,assentire+V
5247,ravvoere+V
5248,seppellir+N
5249,disinteressare+V
5250,radunare+V
5251,attrezzare+V
5252,drogheria+N
5253,basilar+N
5254,avverare+V
5255,estenere+V
5256,rasciure+V
5257,saggezzere+V
5258,congoleso+A
5259,plastificare+V
5260,inserire+V
5261,accappoare+V
5262,ombreggiare+V
5263,sonnecchiare+V
5264,punzecchiare+V
5265,notavore+N
5266,collocare+V
5267,lungagnone+N
5268,infiltre+V
5269,schematico+N
5270,commettre+V
5271,delineare+V
5272,conclamre+V
5273,digitalizzare+V
5274,dialogatre+N
5275,fiumare+N
5276,scorporatre+N
5277,colare+V
5278,superliquido+N
5279,defluie+V
5280,rincivilirebbero+N
5281,ingurgitare+V
5282,raddoppiare+V
5283,frastagliare+V
5284,dileggiatore+N
5285,drogare+V
5286,sganrre+V
5287,posticipare+V
5288,recidivare+V
5289,remare+V
5290,litanio+N
5291,canterell+N
5292,aduggiare+V
5293,sdoppiare+V
5294,impagliare+V
5295,idratare+V
5296,incapriccire+V
5297,capottare+V
5298,partire+A
5299,trasdure+V
5300,gioire+V
5301,fanatizzare+V
5302,remare+V
5303,scomparare+V
5304,sbramare+V
5305,rivolerire+V
5306,illudre+V
5307,smungire+V
5308,perseguere+V
5309,sciamre+V
5310,particinire+V
5311,gonfio+N
5312,pettegolare+V
5313,duecentonovantesim+A
5314,frustre+V
5315,gelificare+V
5316,disinfestare+V
5317,commisurare+V
5318,serre+V
5319,brare+V
5320,epistolassre+N
5321,rinazionalizzare+V
5322,smure+V
5323,sconcertare+V
5324,vidimare+V
5325,risogliere+V
5326,vittimizzar+N
5327,sdoppiare+V
5328,cesellare+V
5329,escutre+V
5330,diagnosticare+V
5331,cinghiandore+N
5332,nomare+V
5333,infiammaronoe+N
5334,spersonalizzavamore+N
5335,tonfare+V
5336,ghermire+V
5337,supplicare+A
5338,tramare+V
5339,spersonalizzare+V
5340,docciare+V
5341,tare+V
5342,edificre+V
5343,prevaricare+V
5344,rincresre+V
5345,orbitare+V
5346,retriire+V
5347,sbadigliar+V
5348,borgheso+A
5349,usufruire+V
5350,slanare+V
5351,citye+V
5352,mediare+V
5353,ordire+V
5354,sbraare+V
5355,sgombravamore+N
5356,assicurare+V
5357,geminoare+N
5358,enfiare+V
5359,contingre+A
5360,dispergere+V
5361,cesellare+V
5362,ragionare+V
5363,arrogare+V
5364,spensieraare+V
5365,scrostare+V
5366,paraguayre+V
5367,ufficializzare+V
5368,addolcie+V
5369,auspicare+V
5370,imbarcare+V
5371,ottimizzare+V
5372,girellre+V
5373,evadrre+V
5374,solidarizzre+V
5375,spiritualizzare+V
5376,digitalizzre+V
5377,smerlare+V
5378,lapidare+V
5379,tonfare+V
5380,defluare+V
5381,disdie+V
5382,patteggare+V
5383,imputare+V
5384,precitare+V
5385,inscrire+V
5386,insinuare+V
5387,scamosciare+V
5388,pacificare+V
5389,sconos+V
5390,incurvare+V
5391,paganeggiare+V
5392,spifferare+V
5393,sviare+V
5394,implorare+V
5395,sfuocere+V
5396,mandare+V
5397,islamizzre+V
5398,quadernire+V
5399,riverire+V
5400,ravviare+A
5401,cristianizzare+V
5402,giustificare+V
5403,incenerire+V
5404,rassettare+V
5405,defluire+V
5406,attorniare+V
5407,auspicare+V
5408,impaperare+V
5409,vomitare+V
5410,massaggiare+V
5411,ingravidre+V
5412,cuocevatre+N
5413,anti-turco+A
5414,fertilizzavatre+N
5415,sincerare+V
5416,consumare+V
5417,ammarare+V
5418,fonogrammere+V
5419,sbertuciare+V
5420,smussare+V
5421,raggruzzolare+V
5422,ricurre+V
5423,sospendere+V
5424,pascolare+A
5425,esperienza+N
5426,ciel+N
5427,pervertire+V
5428,sconveno+N
5429,essire+V
5430,ipotecare+V
5431,mediare+V
5432,ridistribui+V
5433,esterificare+V
5434,stoccare+V
5435,potre+V
5436,suggellatore+N
5437,rinforzare+V
5438,frizzare+V
5439,lastrire+V
5440,aumentare+V
5441,schidioare+V
5442,incendiar+N
5443,cannoneggiare+V
5444,divegliere+V
5445,assediare+V
5446,svettavatre+N
5447,indugiar+N
5448,verre+V
5449,fasare+V
5450,basculare+V
5451,criterio+N
5452,depoliticizzare+V
5453,inguaiare+V
5454,suddivedere+V
5455,smungere+V
5456,vestibolare+V
5457,comar+N
5458,fustellavre+N
5459,precitare+V
5460,chiostro+N
5461,strilere+V
5462,corsassere+V
5463,rivoglare+V
5464,scantire+V
5465,cristallizzare+V
5466,scattare+V
5467,fuggiasco+A
5468,sentenza-ordinanzo+N
5469,converso+N
5470,miagolre+V
5471,gasare+V
5472,leninire+V
5473,estrapolare+V
5474,patinare+V
5475,depredare+V
5476,spennare+V
5477,corrivare+V
5478,rapprendre+V
5479,impostare+V
5480,autostrangolare+V
5481,contemplare+V
5482,gridare+V
5483,standardizzare+V
5484,protestare+V
5485,congedare+V
5486,sciamannare+V
5487,denuncire+V
5488,perverti+V
5489,alzare+V
5490,spodestar+N
5491,marsalare+V
5492,crocidare+A
5493,tentennare+A
5494,dirottare+V
5495,riassunzione+N
5496,sventagliare+V
5497,destreggiare+V
5498,funzionare+V
5499,strombazzinare+N
5500,raddoppare+V
5501,commerciavatre+N
5502,pregiudicare+V
5503,preludere+V
5504,fertilizzare+V
5505,preporre+V
5506,schivare+V
5507,rogare+V
5508,semplificare+V
5509,mediare+V
5510,alleggerire+V
5511,gonfiavamore+N
5512,ricoveravamore+N
5513,somigliare+V
5514,abboffare+V
5515,irregolare+V
5516,rattrappie+V
5517,tifare+V
5518,normalizzazione+N
5519,agguagliare+V
5520,integrre+V
5521,fanciullezza+N
5522,malversare+V
5523,furoreggre+V
5524,irresolere+V
5525,tergiversare+V
5526,spossare+V
5527,tortuare+V
5528,soprassed+V
5529,costitui+V
5530,delinquare+V
5531,autoassolre+V
5532,consistre+V
5533,progettuale+A
5534,fondare+V
5535,accorpare+V
5536,villre+V
5537,riattare+V
5538,quintuplicare+V
5539,palliare+V
5540,soffrire+V
5541,aggrinzre+V
5542,capitalin+N
5543,re-iniettare+V
5544,contemplre+V
5545,vizre+V
5546,scotennare+V
5547,appiattare+V
5548,premiire+A
5549,constatare+V
5550,maciullavre+N
5551,esercizare+V
5552,microscopare+V
5553,intervistare+V
5554,indebolire+V
5555,scappare+V
5556,presagere+V
5557,smanettare+V
5558,smagnetizzare+V
5559,semiseria+N
5560,sbirciare+V
5561,ravviciare+V
5562,manifestare+V
5563,posa+N
5564,involgere+V
5565,affermare+V
5566,specifire+V
5567,incendiare+V
5568,trovare+V
5569,riamre+V
5570,superpagavamore+N
5571,indispore+V
5572,modernizzare+V
5573,tombolare+V
5574,ricrese+V
5575,essire+A
5576,astrologare+V
5577,accartocciare+V
5578,affardellare+V
5579,scalfare+V
5580,autoinfligg+V
5581,rivolere+V
5582,esplorare+V
5583,svincolare+A
5584,lacrimare+V
5585,ospitale+N
5586,congelare+V
5587,fruttificare+V
5588,gasare+V
5589,ascendire+A
5590,ristringentre+N
5591,divorare+V
5592,seminfermare+V
5593,mitizzare+V
5594,stravizare+V
5595,sconvolgre+V
5596,preponde+V
5597,diseducare+V
5598,protestare+V
5599,tennire+V
5600,autodiagnosticare+V
5601,operettistico+A
5602,manifestare+V
5603,aleno+N
5604,cenare+V
5605,ravvoltolare+V
5606,raspare+V
5607,aggrottre+V
5608,assestar+V
5609,ischeletri+V
5610,beare+V
5611,contestare+V
5612,zoologico+A
5613,tombolre+V
5614,cuuocere+V
5615,ballare+V
5616,tossicchre+V
5617,vuotare+V
5618,pensare+V
5619,nauseare+V
5620,vagliare+A
5621,spazzolare+V
5622,parificare+V
5623,disusare+V
5624,incentivare+V
5625,ficcare+V
5626,intramezzare+V
5627,accoccolare+V
5628,ricostrui+V
5629,sparatre+N
5630,vaticininoare+N
5631,ghermire+V
5632,indispoare+V
5633,aduggiare+V
5634,dattilografare+V
5635,vestibolare+V
5636,sabbare+V
5637,uguagliar+N
5638,imballare+A
5639,inacidre+V
5640,inquadrare+V
5641,smarcare+V
5642,troncare+V
5643,tevere+V
5644,digitare+V
5645,internalizzare+V
5646,secondare+V
5647,cremare+V
5648,ottere+V
5649,islamizzare+V
5650,siculre+V
5651,abolire+V
5652,allevare+V
5653,ripenti+V
5654,rinnovare+V
5655,avallare+V
5656,vacciare+V
5657,carburare+V
5658,adibire+V
5659,impaperare+V
5660,guastare+V
5661,bulinre+V
5662,affardellare+V
5663,esaminare+V
5664,nore+V
5665,controvertibile+A
5666,citofonar+N
5667,sbociare+V
5668,comico+N
5669,transennare+V
5670,palesare+V
5671,tempis+V
5672,geminatre+N
5673,compilare+V
5674,calmar+N
5675,contentare+V
5676,menzioninare+N
5677,infangar+V
5678,politicizzare+V
